Obs step 0: [0.056717388331890106, -0.010000218637287617, 1.0032764673233032, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.2802826166152954, 0.405000239610672, -0.9732764959335327, 0.5458769798278809, -0.01007024571299553, -0.00965255405753851, 0.837749183177948, -6.072007090551779e-05, 0.00020240024605300277, -0.00026525085559114814, -0.00037710359902121127, -0.00010759170982055366, -0.0004069310089107603, 0.9952682256698608]
Obs step 1: [0.08748948574066162, -0.006222458556294441, 0.9998704195022583, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.2495105266571045, 0.40122246742248535, -0.9698704481124878, 0.007692741230130196, 0.8412275314331055, -0.29419535398483276, -0.4535703957080841, 0.048102281987667084, -0.025584455579519272, 0.02225337363779545, -0.049845851957798004, -0.010304835624992847, -0.04974944517016411, -0.6050176620483398]
Obs step 2: [0.06496865302324295, -0.02268037758767605, 1.0020800828933716, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.27203136682510376, 0.41768038272857666, -0.9720801115036011, -0.3785560131072998, -0.42372873425483704, 0.6398022770881653, -0.5174962282180786, 0.0013411679537966847, -0.00242081331089139, 0.01434964407235384, -0.0730222761631012, 0.03672206029295921, -0.06585784256458282, 0.8426198959350586]
Obs step 3: [0.05518603324890137, -0.01503242552280426, 1.0039681196212769, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.28181397914886475, 0.4100324511528015, -0.9739681482315063, -0.5102908611297607, -0.4341752231121063, 0.5033376812934875, -0.5456613302230835, 0.04096527770161629, -0.018683141097426414, -0.03428340330719948, -0.034932151436805725, 0.022518625482916832, -0.11181974411010742, -0.992080569267273]
Obs step 4: [0.07131832093000412, -0.0034196211490780115, 1.0029590129852295, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.2656816840171814, 0.3984196186065674, -0.972959041595459, 0.7171974778175354, -0.015737615525722504, 0.050947465002536774, -0.6948269009590149, 0.08476868271827698, -0.051777709275484085, -0.05326268821954727, 0.005111671518534422, -0.0011281149927526712, -0.15232162177562714, -0.9855259656906128]
Obs step 5: [0.10634206235408783, -0.004480842500925064, 0.9979974627494812, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.23065795004367828, 0.3994808495044708, -0.9679974913597107, 0.10527989268302917, -0.2739861011505127, -0.30049774050712585, -0.90749591588974, 0.13297802209854126, -0.06525703519582748, -0.0044011399149894714, 0.048469532281160355, 0.048162467777729034, -0.10381854325532913, -0.9195057153701782]
Obs step 6: [0.11698510497808456, -0.008366221562027931, 0.9953449964523315, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.22001489996910095, 0.40336623787879944, -0.965345025062561, 0.46568766236305237, 0.4397493898868561, 0.5072317719459534, -0.5766032934188843, 0.1528071165084839, -0.05778580158948898, 0.025802569463849068, 0.07565215229988098, 0.087092824280262, -0.083748959004879, -0.8658575415611267]
Obs step 7: [0.1292887181043625, -0.013833006843924522, 0.9934358596801758, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.20771129429340363, 0.40883302688598633, -0.9634358882904053, 0.4718239903450012, -0.6017244458198547, -0.218233123421669, -0.6063696146011353, 0.20144230127334595, -0.09439947456121445, -0.011177819222211838, 0.03261253610253334, 0.13357244431972504, -0.057373013347387314, 0.9457472562789917]
Obs step 8: [0.18658126890659332, 0.011880461126565933, 0.9806041717529297, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.1504187434911728, 0.3831195533275604, -0.9506042003631592, -0.7173599004745483, 0.4226675033569336, -0.5421285033226013, -0.11332974582910538, 0.21530751883983612, -0.14368179440498352, 0.039027560502290726, 0.08162961155176163, 0.0979452058672905, -0.10670433938503265, -0.9956194162368774]
Obs step 9: [0.14140965044498444, -0.012784795835614204, 0.9908744692802429, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.19559036195278168, 0.4077848196029663, -0.9608744978904724, 0.45912471413612366, -0.5905466079711914, -0.5365400910377502, -0.3906199038028717, 0.18816617131233215, -0.10598529130220413, -0.006705839652568102, 0.09081379324197769, 0.1463814526796341, -0.11410526931285858, -0.47057992219924927]
Obs step 10: [0.19823315739631653, 0.013624260202050209, 0.9770151376724243, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.13876685500144958, 0.3813757598400116, -0.9470151662826538, -0.9264283776283264, 0.02093343436717987, -0.008203171193599701, 0.37579914927482605, 0.21954300999641418, -0.155021533370018, 0.04295625537633896, 0.13805533945560455, 0.11758974939584732, -0.16349253058433533, -0.987899899482727]
Obs step 11: [0.2275901883840561, 0.033779531717300415, 0.9680562615394592, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.10940982401371002, 0.36122047901153564, -0.9380562901496887, -0.456534206867218, -0.6366803646087646, -0.5011258125305176, 0.3675425946712494, 0.24521908164024353, -0.19945478439331055, 0.042992740869522095, 0.18402816355228424, 0.09946160763502121, -0.20555874705314636, -0.6160086393356323]
Obs step 12: [0.2764098346233368, 0.06746836751699448, 0.9471088647842407, 0.3370000123977661, 0.39500001072883606, 0.029999999329447746, 0.06059017777442932, 0.327531635761261, -0.9171088933944702, 0.49710899591445923, -0.5171412229537964, -0.5653942227363586, 0.40715718269348145, 0.2711164653301239, -0.24813418090343475, 0.09341969341039658, 0.229512557387352, 0.05242352560162544, -0.2169400304555893, -0.9940848350524902]
